# Region type : patch outlet
# Faces        : 34923
# Area         : 6.0186191e-04
# Scale factor : 1.0000000e+00
# Time         	areaAverage(p)
0.0794097      	2.6209523e+00
0.0794321      	2.6211633e+00
0.0794545      	2.6228144e+00
0.0794769      	2.6230256e+00
0.0794993      	2.6246762e+00
0.0795216      	2.6248875e+00
0.079544       	2.6265376e+00
0.0795663      	2.6267491e+00
0.0795887      	2.6283987e+00
0.079611       	2.6286103e+00
0.0796334      	2.6302594e+00
0.0796557      	2.6304712e+00
0.0796781      	2.6321197e+00
0.0797004      	2.6323317e+00
0.0797227      	2.6339798e+00
0.079745       	2.6341918e+00
0.0797673      	2.6358394e+00
0.0797897      	2.6360516e+00
0.079812       	2.6376987e+00
0.0798343      	2.6379111e+00
0.0798565      	2.6395577e+00
0.0798788      	2.6397702e+00
0.0799011      	2.6414163e+00
0.0799234      	2.6416289e+00
0.0799457      	2.6432745e+00
0.0799679      	2.6434873e+00
0.0799902      	2.6451324e+00
0.0800125      	2.6453454e+00
0.0800347      	2.6468005e+00
0.080057       	2.6468646e+00
0.0800792      	2.6483193e+00
0.0801015      	2.6483836e+00
0.0801237      	2.6498379e+00
0.0801459      	2.6499025e+00
0.0801682      	2.6513565e+00
0.0801904      	2.6514212e+00
0.0802127      	2.6528749e+00
0.0802349      	2.6529399e+00
0.0802571      	2.6543931e+00
0.0802793      	2.6544584e+00
0.0803016      	2.6559112e+00
0.0803238      	2.6559767e+00
0.080346       	2.6574292e+00
0.0803682      	2.6574950e+00
0.0803904      	2.6589471e+00
0.0804126      	2.6590131e+00
0.0804348      	2.6604648e+00
0.080457       	2.6605311e+00
0.0804792      	2.6619824e+00
0.0805014      	2.6620490e+00
0.0805236      	2.6634999e+00
0.0805458      	2.6635667e+00
0.080568       	2.6650172e+00
0.0805902      	2.6650843e+00
0.0806124      	2.6665345e+00
0.0806346      	2.6666018e+00
0.0806567      	2.6680516e+00
0.0806789      	2.6681192e+00
0.0807011      	2.6695686e+00
0.0807233      	2.6696364e+00
0.0807454      	2.6710854e+00
0.0807676      	2.6711535e+00
0.0807898      	2.6726021e+00
0.0808119      	2.6726705e+00
0.0808341      	2.6741187e+00
0.0808562      	2.6741874e+00
0.0808784      	2.6756352e+00
0.0809005      	2.6757041e+00
0.0809227      	2.6771515e+00
0.0809448      	2.6772207e+00
0.080967       	2.6786678e+00
0.0809891      	2.6787372e+00
0.0810112      	2.6801838e+00
0.0810334      	2.6802521e+00
0.0810555      	2.6816969e+00
0.0810776      	2.6817654e+00
0.0810998      	2.6832099e+00
0.0811219      	2.6832786e+00
0.081144       	2.6847228e+00
0.0811661      	2.6847917e+00
0.0811882      	2.6862355e+00
0.0812104      	2.6863047e+00
0.0812325      	2.6877481e+00
0.0812546      	2.6878176e+00
0.0812767      	2.6892605e+00
0.0812988      	2.6893303e+00
0.0813209      	2.6907728e+00
0.081343       	2.6908428e+00
0.0813651      	2.6922850e+00
0.0813872      	2.6923553e+00
0.0814092      	2.6937971e+00
0.0814313      	2.6938676e+00
0.0814534      	2.6953090e+00
0.0814755      	2.6953798e+00
0.0814976      	2.6968208e+00
0.0815196      	2.6968918e+00
0.0815417      	2.6983324e+00
0.0815638      	2.6984037e+00
0.0815859      	2.6998440e+00
0.0816079      	2.6999155e+00
0.08163        	2.7013554e+00
0.081652       	2.7014272e+00
0.0816741      	2.7028666e+00
0.0816962      	2.7029387e+00
0.0817182      	2.7043777e+00
0.0817403      	2.7044500e+00
0.0817623      	2.7058887e+00
0.0817844      	2.7059613e+00
0.0818064      	2.7073996e+00
0.0818284      	2.7074724e+00
0.0818505      	2.7089103e+00
0.0818725      	2.7089834e+00
0.0818945      	2.7104209e+00
0.0819166      	2.7104942e+00
0.0819386      	2.7119313e+00
0.0819606      	2.7120049e+00
0.0819826      	2.7134416e+00
0.0820047      	2.7135154e+00
0.0820267      	2.7149518e+00
0.0820487      	2.7150259e+00
0.0820707      	2.7164618e+00
0.0820927      	2.7165361e+00
0.0821147      	2.7179717e+00
0.0821367      	2.7180463e+00
0.0821587      	2.7194815e+00
0.0821807      	2.7195563e+00
0.0822027      	2.7209911e+00
0.0822247      	2.7210662e+00
0.0822467      	2.7225006e+00
0.0822687      	2.7225759e+00
0.0822907      	2.7240099e+00
0.0823126      	2.7240855e+00
0.0823346      	2.7255191e+00
0.0823566      	2.7255950e+00
0.0823786      	2.7270282e+00
0.0824005      	2.7271043e+00
0.0824225      	2.7285371e+00
0.0824445      	2.7286134e+00
0.0824664      	2.7300459e+00
0.0824884      	2.7301225e+00
0.0825104      	2.7315545e+00
0.0825323      	2.7316314e+00
0.0825543      	2.7330630e+00
0.0825762      	2.7331401e+00
0.0825982      	2.7345714e+00
0.0826201      	2.7346488e+00
0.082642       	2.7360797e+00
0.082664       	2.7361572e+00
0.0826859      	2.7375877e+00
0.0827079      	2.7376656e+00
0.0827298      	2.7390957e+00
0.0827517      	2.7391738e+00
0.0827737      	2.7406035e+00
0.0827956      	2.7406819e+00
0.0828175      	2.7421112e+00
0.0828394      	2.7421898e+00
0.0828613      	2.7436187e+00
0.0828833      	2.7436976e+00
0.0829052      	2.7451261e+00
0.0829271      	2.7452052e+00
0.082949       	2.7466334e+00
0.0829709      	2.7467127e+00
0.0829928      	2.7481405e+00
0.0830147      	2.7482201e+00
0.0830366      	2.7496475e+00
0.0830585      	2.7497273e+00
0.0830804      	2.7511543e+00
0.0831023      	2.7512344e+00
0.0831241      	2.7526610e+00
0.083146       	2.7527413e+00
0.0831679      	2.7541676e+00
0.0831898      	2.7542482e+00
0.0832117      	2.7556740e+00
0.0832335      	2.7557548e+00
0.0832554      	2.7571803e+00
0.0832773      	2.7572614e+00
0.0832991      	2.7586864e+00
0.083321       	2.7587678e+00
0.0833429      	2.7601925e+00
0.0833647      	2.7602740e+00
0.0833866      	2.7616983e+00
0.0834084      	2.7617801e+00
0.0834303      	2.7632040e+00
0.0834521      	2.7632861e+00
0.083474       	2.7647096e+00
0.0834958      	2.7647919e+00
0.0835177      	2.7662151e+00
0.0835395      	2.7662976e+00
0.0835613      	2.7677204e+00
0.0835832      	2.7678032e+00
0.083605       	2.7692256e+00
0.0836268      	2.7693086e+00
0.0836487      	2.7707306e+00
0.0836705      	2.7708139e+00
0.0836923      	2.7722355e+00
0.0837141      	2.7723190e+00
0.0837359      	2.7737403e+00
0.0837577      	2.7738241e+00
0.0837796      	2.7752449e+00
0.0838014      	2.7753289e+00
0.0838232      	2.7767494e+00
0.083845       	2.7768337e+00
0.0838668      	2.7782538e+00
0.0838886      	2.7783383e+00
0.0839104      	2.7797580e+00
0.0839322      	2.7798427e+00
0.0839539      	2.7812620e+00
0.0839757      	2.7813470e+00
0.0839975      	2.7827660e+00
0.0840193      	2.7828512e+00
0.0840411      	2.7842723e+00
0.0840629      	2.7843581e+00
0.0840846      	2.7857788e+00
0.0841064      	2.7858648e+00
0.0841282      	2.7872851e+00
0.0841499      	2.7873714e+00
0.0841717      	2.7887913e+00
0.0841935      	2.7888778e+00
0.0842152      	2.7902974e+00
0.084237       	2.7903842e+00
0.0842587      	2.7918033e+00
0.0842805      	2.7918903e+00
0.0843022      	2.7933091e+00
0.084324       	2.7933964e+00
0.0843457      	2.7948147e+00
0.0843675      	2.7949023e+00
0.0843892      	2.7963203e+00
0.0844109      	2.7964080e+00
0.0844327      	2.7978256e+00
0.0844544      	2.7979137e+00
0.0844761      	2.7993309e+00
0.0844979      	2.7994192e+00
0.0845196      	2.8008360e+00
0.0845413      	2.8009245e+00
0.084563       	2.8023410e+00
0.0845847      	2.8024298e+00
0.0846065      	2.8038458e+00
0.0846282      	2.8039349e+00
0.0846499      	2.8053506e+00
0.0846716      	2.8054398e+00
0.0846933      	2.8068551e+00
0.084715       	2.8069446e+00
0.0847367      	2.8083596e+00
0.0847584      	2.8084493e+00
0.0847801      	2.8098639e+00
0.0848018      	2.8099539e+00
0.0848235      	2.8113681e+00
0.0848452      	2.8114583e+00
0.0848668      	2.8128721e+00
0.0848885      	2.8129626e+00
0.0849102      	2.8143760e+00
0.0849319      	2.8144668e+00
0.0849535      	2.8158798e+00
0.0849752      	2.8159708e+00
0.0849969      	2.8173835e+00
0.0850186      	2.8174747e+00
0.0850402      	2.8188846e+00
0.0850619      	2.8189757e+00
0.0850835      	2.8203852e+00
0.0851052      	2.8204765e+00
0.0851268      	2.8218857e+00
0.0851485      	2.8219772e+00
0.0851702      	2.8233860e+00
0.0851918      	2.8234778e+00
0.0852134      	2.8248862e+00
0.0852351      	2.8249783e+00
0.0852567      	2.8263863e+00
0.0852784      	2.8264786e+00
0.0853         	2.8278862e+00
0.0853216      	2.8279788e+00
0.0853433      	2.8293861e+00
0.0853649      	2.8294789e+00
0.0853865      	2.8308858e+00
0.0854081      	2.8309788e+00
0.0854297      	2.8323853e+00
0.0854514      	2.8324786e+00
0.085473       	2.8338848e+00
0.0854946      	2.8339783e+00
0.0855162      	2.8353841e+00
0.0855378      	2.8354779e+00
0.0855594      	2.8368833e+00
0.085581       	2.8369773e+00
0.0856026      	2.8383823e+00
0.0856242      	2.8384766e+00
0.0856458      	2.8398813e+00
0.0856674      	2.8399758e+00
0.085689       	2.8413801e+00
0.0857106      	2.8414748e+00
0.0857322      	2.8428788e+00
0.0857537      	2.8429738e+00
0.0857753      	2.8443773e+00
0.0857969      	2.8444726e+00
0.0858185      	2.8458758e+00
0.08584        	2.8459713e+00
0.0858616      	2.8473741e+00
0.0858832      	2.8474698e+00
0.0859048      	2.8488723e+00
0.0859263      	2.8489683e+00
0.0859479      	2.8503703e+00
0.0859694      	2.8504666e+00
0.085991       	2.8518683e+00
0.0860125      	2.8519647e+00
0.0860341      	2.8533661e+00
0.0860556      	2.8534628e+00
0.0860772      	2.8548638e+00
0.0860987      	2.8549607e+00
0.0861203      	2.8563613e+00
0.0861418      	2.8564586e+00
0.0861633      	2.8578588e+00
0.0861849      	2.8579563e+00
0.0862064      	2.8593561e+00
0.0862279      	2.8594538e+00
0.0862495      	2.8608533e+00
0.086271       	2.8609513e+00
0.0862925      	2.8623504e+00
0.086314       	2.8624486e+00
0.0863355      	2.8638474e+00
0.0863571      	2.8639458e+00
0.0863786      	2.8653442e+00
0.0864001      	2.8654429e+00
0.0864216      	2.8668409e+00
0.0864431      	2.8669399e+00
0.0864646      	2.8683375e+00
0.0864861      	2.8684367e+00
0.0865076      	2.8698340e+00
0.0865291      	2.8699334e+00
0.0865506      	2.8713304e+00
0.0865721      	2.8714300e+00
0.0865936      	2.8728266e+00
0.086615       	2.8729265e+00
0.0866365      	2.8743227e+00
0.086658       	2.8744229e+00
0.0866795      	2.8758187e+00
0.086701       	2.8759191e+00
0.0867224      	2.8773146e+00
0.0867439      	2.8774153e+00
0.0867654      	2.8788104e+00
0.0867868      	2.8789113e+00
0.0868083      	2.8803060e+00
0.0868298      	2.8804072e+00
0.0868512      	2.8818016e+00
0.0868727      	2.8819029e+00
0.0868941      	2.8832970e+00
0.0869156      	2.8833986e+00
0.086937       	2.8847923e+00
0.0869585      	2.8848941e+00
0.0869799      	2.8862874e+00
0.0870014      	2.8863896e+00
0.0870228      	2.8877825e+00
0.0870442      	2.8878849e+00
0.0870657      	2.8892774e+00
0.0870871      	2.8893801e+00
0.0871085      	2.8907723e+00
0.08713        	2.8908751e+00
0.0871514      	2.8922670e+00
0.0871728      	2.8923701e+00
0.0871942      	2.8937616e+00
0.0872156      	2.8938649e+00
0.0872371      	2.8952561e+00
0.0872585      	2.8953597e+00
0.0872799      	2.8967504e+00
0.0873013      	2.8968543e+00
0.0873227      	2.8982447e+00
0.0873441      	2.8983488e+00
0.0873655      	2.8997388e+00
0.0873869      	2.8998432e+00
0.0874083      	2.9012328e+00
0.0874297      	2.9013374e+00
0.0874511      	2.9027268e+00
0.0874725      	2.9028316e+00
0.0874939      	2.9042205e+00
0.0875152      	2.9043256e+00
0.0875366      	2.9057142e+00
0.087558       	2.9058196e+00
0.0875794      	2.9072078e+00
0.0876008      	2.9073134e+00
0.0876221      	2.9087013e+00
0.0876435      	2.9088071e+00
0.0876649      	2.9101946e+00
0.0876862      	2.9103007e+00
0.0877076      	2.9116878e+00
0.087729       	2.9117941e+00
0.0877503      	2.9131809e+00
0.0877717      	2.9132875e+00
0.087793       	2.9146739e+00
0.0878144      	2.9147807e+00
0.0878357      	2.9161668e+00
0.0878571      	2.9162739e+00
0.0878784      	2.9176596e+00
0.0878998      	2.9177669e+00
0.0879211      	2.9191523e+00
0.0879424      	2.9192598e+00
0.0879638      	2.9206448e+00
0.0879851      	2.9207526e+00
0.0880064      	2.9221373e+00
0.0880278      	2.9222461e+00
0.0880491      	2.9236324e+00
0.0880704      	2.9237415e+00
0.0880917      	2.9251273e+00
0.088113       	2.9252367e+00
0.0881344      	2.9266222e+00
0.0881557      	2.9267318e+00
0.088177       	2.9281170e+00
0.0881983      	2.9282268e+00
0.0882196      	2.9296116e+00
0.0882409      	2.9297217e+00
0.0882622      	2.9311061e+00
0.0882835      	2.9312164e+00
0.0883048      	2.9326005e+00
0.0883261      	2.9327111e+00
0.0883474      	2.9340948e+00
0.0883687      	2.9342057e+00
0.0883899      	2.9355890e+00
0.0884112      	2.9357001e+00
0.0884325      	2.9370831e+00
0.0884538      	2.9371944e+00
0.0884751      	2.9385771e+00
0.0884963      	2.9386887e+00
0.0885176      	2.9400710e+00
0.0885389      	2.9401828e+00
0.0885602      	2.9415647e+00
0.0885814      	2.9416768e+00
0.0886027      	2.9430584e+00
0.0886239      	2.9431706e+00
0.0886452      	2.9445519e+00
0.0886665      	2.9446644e+00
0.0886877      	2.9460453e+00
0.088709       	2.9461581e+00
0.0887302      	2.9475387e+00
0.0887515      	2.9476517e+00
0.0887727      	2.9490319e+00
0.0887939      	2.9491451e+00
0.0888152      	2.9505250e+00
0.0888364      	2.9506385e+00
0.0888577      	2.9520180e+00
0.0888789      	2.9521317e+00
0.0889001      	2.9535108e+00
0.0889214      	2.9536248e+00
0.0889426      	2.9550036e+00
0.0889638      	2.9551178e+00
0.088985       	2.9564963e+00
0.0890062      	2.9566108e+00
0.0890275      	2.9579880e+00
0.0890487      	2.9581008e+00
0.0890699      	2.9594778e+00
0.0890911      	2.9595908e+00
0.0891123      	2.9609674e+00
0.0891335      	2.9610806e+00
0.0891547      	2.9624569e+00
0.0891759      	2.9625704e+00
0.0891971      	2.9639463e+00
0.0892183      	2.9640600e+00
0.0892395      	2.9654356e+00
0.0892607      	2.9655496e+00
0.0892819      	2.9669247e+00
0.089303       	2.9670390e+00
0.0893242      	2.9684138e+00
0.0893454      	2.9685283e+00
0.0893666      	2.9699028e+00
0.0893878      	2.9700175e+00
0.0894089      	2.9713917e+00
0.0894301      	2.9715066e+00
0.0894513      	2.9728804e+00
0.0894725      	2.9729957e+00
0.0894936      	2.9743691e+00
0.0895148      	2.9744846e+00
0.0895359      	2.9758576e+00
0.0895571      	2.9759734e+00
0.0895783      	2.9773461e+00
0.0895994      	2.9774620e+00
0.0896206      	2.9788344e+00
0.0896417      	2.9789506e+00
0.0896629      	2.9803227e+00
0.089684       	2.9804391e+00
0.0897051      	2.9818108e+00
0.0897263      	2.9819275e+00
0.0897474      	2.9832988e+00
0.0897686      	2.9834158e+00
0.0897897      	2.9847868e+00
0.0898108      	2.9849039e+00
0.0898319      	2.9862746e+00
0.0898531      	2.9863920e+00
0.0898742      	2.9877623e+00
0.0898953      	2.9878799e+00
0.0899164      	2.9892499e+00
0.0899375      	2.9893678e+00
0.0899587      	2.9907374e+00
0.0899798      	2.9908555e+00
0.0900009      	2.9922248e+00
0.090022       	2.9923432e+00
0.0900431      	2.9937121e+00
0.0900642      	2.9938307e+00
0.0900853      	2.9951993e+00
0.0901064      	2.9953182e+00
0.0901275      	2.9966864e+00
0.0901486      	2.9968055e+00
0.0901697      	2.9981734e+00
0.0901908      	2.9982927e+00
0.0902119      	2.9996603e+00
0.0902329      	2.9997798e+00
0.090254       	3.0011471e+00
0.0902751      	3.0012669e+00
0.0902962      	3.0026338e+00
0.0903173      	3.0027538e+00
0.0903383      	3.0041204e+00
0.0903594      	3.0042406e+00
0.0903805      	3.0056069e+00
0.0904015      	3.0057273e+00
0.0904226      	3.0070933e+00
0.0904437      	3.0072139e+00
0.0904647      	3.0085795e+00
0.0904858      	3.0087004e+00
0.0905068      	3.0100657e+00
0.0905279      	3.0101868e+00
0.0905489      	3.0115518e+00
0.09057        	3.0116731e+00
0.090591       	3.0130377e+00
0.0906121      	3.0131593e+00
0.0906331      	3.0145236e+00
0.0906541      	3.0146454e+00
0.0906752      	3.0160094e+00
0.0906962      	3.0161314e+00
0.0907173      	3.0174950e+00
0.0907383      	3.0176173e+00
0.0907593      	3.0189806e+00
0.0907803      	3.0191031e+00
0.0908014      	3.0204660e+00
0.0908224      	3.0205888e+00
0.0908434      	3.0219514e+00
0.0908644      	3.0220743e+00
0.0908854      	3.0234366e+00
0.0909064      	3.0235598e+00
0.0909274      	3.0249218e+00
0.0909485      	3.0250452e+00
0.0909695      	3.0264068e+00
0.0909905      	3.0265305e+00
0.0910115      	3.0278918e+00
0.0910325      	3.0280157e+00
0.0910535      	3.0293766e+00
0.0910744      	3.0295007e+00
0.0910954      	3.0308614e+00
0.0911164      	3.0309857e+00
0.0911374      	3.0323460e+00
0.0911584      	3.0324706e+00
0.0911794      	3.0338305e+00
0.0912004      	3.0339554e+00
0.0912213      	3.0353150e+00
0.0912423      	3.0354400e+00
0.0912633      	3.0367993e+00
0.0912843      	3.0369246e+00
0.0913052      	3.0382835e+00
0.0913262      	3.0384091e+00
0.0913472      	3.0397677e+00
0.0913681      	3.0398934e+00
0.0913891      	3.0412517e+00
0.09141        	3.0413777e+00
0.091431       	3.0427356e+00
0.0914519      	3.0428618e+00
0.0914729      	3.0442194e+00
0.0914938      	3.0443459e+00
0.0915148      	3.0457032e+00
0.0915357      	3.0458299e+00
0.0915567      	3.0471868e+00
0.0915776      	3.0473137e+00
0.0915986      	3.0486703e+00
0.0916195      	3.0487975e+00
0.0916404      	3.0501537e+00
0.0916614      	3.0502811e+00
0.0916823      	3.0516371e+00
0.0917032      	3.0517647e+00
0.0917241      	3.0531203e+00
0.0917451      	3.0532482e+00
0.091766       	3.0546034e+00
0.0917869      	3.0547315e+00
0.0918078      	3.0560864e+00
0.0918287      	3.0562148e+00
0.0918496      	3.0575693e+00
0.0918705      	3.0576979e+00
0.0918914      	3.0590521e+00
0.0919123      	3.0591810e+00
0.0919332      	3.0605349e+00
0.0919541      	3.0606639e+00
0.091975       	3.0620175e+00
0.0919959      	3.0621468e+00
0.0920168      	3.0635000e+00
0.0920377      	3.0636295e+00
0.0920586      	3.0649824e+00
0.0920795      	3.0651122e+00
0.0921004      	3.0664647e+00
0.0921213      	3.0665947e+00
0.0921421      	3.0679469e+00
0.092163       	3.0680772e+00
0.0921839      	3.0694290e+00
0.0922048      	3.0695595e+00
0.0922256      	3.0709111e+00
0.0922465      	3.0710418e+00
0.0922674      	3.0723930e+00
0.0922882      	3.0725239e+00
0.0923091      	3.0738748e+00
0.09233        	3.0740060e+00
0.0923508      	3.0753565e+00
0.0923717      	3.0754879e+00
0.0923925      	3.0768381e+00
0.0924134      	3.0769698e+00
0.0924342      	3.0783196e+00
0.0924551      	3.0784515e+00
0.0924759      	3.0798010e+00
0.0924968      	3.0799332e+00
0.0925176      	3.0812824e+00
0.0925384      	3.0814147e+00
0.0925593      	3.0827636e+00
0.0925801      	3.0828961e+00
0.0926009      	3.0842447e+00
0.0926218      	3.0843775e+00
0.0926426      	3.0857257e+00
0.0926634      	3.0858587e+00
0.0926842      	3.0872067e+00
0.092705       	3.0873399e+00
0.0927259      	3.0886875e+00
0.0927467      	3.0888209e+00
0.0927675      	3.0901682e+00
0.0927883      	3.0903018e+00
0.0928091      	3.0916488e+00
0.0928299      	3.0917827e+00
0.0928507      	3.0931293e+00
0.0928715      	3.0932634e+00
0.0928923      	3.0946098e+00
0.0929131      	3.0947441e+00
0.0929339      	3.0960901e+00
0.0929547      	3.0962246e+00
0.0929755      	3.0975703e+00
0.0929963      	3.0977051e+00
0.0930171      	3.0990504e+00
0.0930379      	3.0991876e+00
0.0930586      	3.1005331e+00
0.0930794      	3.1006705e+00
0.0931002      	3.1020157e+00
0.093121       	3.1021534e+00
0.0931418      	3.1034982e+00
0.0931625      	3.1036361e+00
0.0931833      	3.1049806e+00
0.0932041      	3.1051187e+00
0.0932248      	3.1064629e+00
0.0932456      	3.1066013e+00
0.0932663      	3.1079451e+00
0.0932871      	3.1080837e+00
0.0933079      	3.1094272e+00
0.0933286      	3.1095660e+00
0.0933494      	3.1109092e+00
0.0933701      	3.1110482e+00
0.0933909      	3.1123911e+00
0.0934116      	3.1125304e+00
0.0934324      	3.1138729e+00
0.0934531      	3.1140124e+00
0.0934738      	3.1153546e+00
0.0934946      	3.1154943e+00
0.0935153      	3.1168362e+00
0.093536       	3.1169761e+00
0.0935568      	3.1183177e+00
0.0935775      	3.1184579e+00
0.0935982      	3.1197990e+00
0.0936189      	3.1199395e+00
0.0936397      	3.1212803e+00
0.0936604      	3.1214210e+00
0.0936811      	3.1227615e+00
0.0937018      	3.1229024e+00
0.0937225      	3.1242426e+00
0.0937432      	3.1243838e+00
0.0937639      	3.1257236e+00
0.0937846      	3.1258650e+00
0.0938053      	3.1272045e+00
0.093826       	3.1273461e+00
0.0938467      	3.1286853e+00
0.0938674      	3.1288271e+00
0.0938881      	3.1301660e+00
0.0939088      	3.1303081e+00
0.0939295      	3.1316466e+00
0.0939502      	3.1317889e+00
0.0939709      	3.1331271e+00
0.0939916      	3.1332696e+00
0.0940123      	3.1346075e+00
0.0940329      	3.1347487e+00
0.0940536      	3.1360851e+00
0.0940743      	3.1362265e+00
0.094095       	3.1375627e+00
0.0941156      	3.1377043e+00
0.0941363      	3.1390401e+00
0.094157       	3.1391820e+00
0.0941776      	3.1405174e+00
0.0941983      	3.1406595e+00
0.094219       	3.1419947e+00
0.0942396      	3.1421370e+00
0.0942603      	3.1434718e+00
0.0942809      	3.1436144e+00
0.0943016      	3.1449488e+00
0.0943222      	3.1450916e+00
0.0943429      	3.1464258e+00
0.0943635      	3.1465688e+00
0.0943842      	3.1479026e+00
0.0944048      	3.1480459e+00
0.0944254      	3.1493794e+00
0.0944461      	3.1495229e+00
0.0944667      	3.1508560e+00
0.0944873      	3.1509997e+00
0.094508       	3.1523326e+00
0.0945286      	3.1524765e+00
0.0945492      	3.1538090e+00
0.0945698      	3.1539532e+00
0.0945905      	3.1552854e+00
0.0946111      	3.1554298e+00
0.0946317      	3.1567616e+00
0.0946523      	3.1569063e+00
0.0946729      	3.1582378e+00
0.0946935      	3.1583826e+00
0.0947142      	3.1597138e+00
0.0947348      	3.1598589e+00
0.0947554      	3.1611898e+00
0.094776       	3.1613351e+00
0.0947966      	3.1626656e+00
0.0948172      	3.1628112e+00
0.0948378      	3.1641414e+00
0.0948584      	3.1642872e+00
0.0948789      	3.1656171e+00
0.0948995      	3.1657631e+00
0.0949201      	3.1670927e+00
0.0949407      	3.1672389e+00
0.0949613      	3.1685681e+00
0.0949819      	3.1687146e+00
0.0950024      	3.1700435e+00
0.095023       	3.1701902e+00
0.0950436      	3.1715188e+00
0.0950642      	3.1716657e+00
0.0950847      	3.1729940e+00
0.0951053      	3.1731411e+00
0.0951259      	3.1744690e+00
0.0951464      	3.1746164e+00
0.095167       	3.1759440e+00
0.0951876      	3.1760916e+00
0.0952081      	3.1774189e+00
0.0952287      	3.1775668e+00
0.0952492      	3.1788937e+00
0.0952698      	3.1790418e+00
0.0952903      	3.1803684e+00
0.0953109      	3.1805167e+00
0.0953314      	3.1818430e+00
0.095352       	3.1819915e+00
0.0953725      	3.1833175e+00
0.095393       	3.1834662e+00
0.0954136      	3.1847919e+00
0.0954341      	3.1849409e+00
0.0954546      	3.1862662e+00
0.0954752      	3.1864154e+00
0.0954957      	3.1877404e+00
0.0955162      	3.1878898e+00
0.0955367      	3.1892145e+00
0.0955573      	3.1893642e+00
0.0955778      	3.1906885e+00
0.0955983      	3.1908384e+00
0.0956188      	3.1921624e+00
0.0956393      	3.1923126e+00
0.0956598      	3.1936362e+00
0.0956804      	3.1937866e+00
0.0957009      	3.1951100e+00
0.0957214      	3.1952606e+00
0.0957419      	3.1965836e+00
0.0957624      	3.1967344e+00
0.0957829      	3.1980571e+00
0.0958034      	3.1982082e+00
0.0958239      	3.1995306e+00
0.0958444      	3.1996818e+00
0.0958648      	3.2010039e+00
0.0958853      	3.2011554e+00
0.0959058      	3.2024771e+00
0.0959263      	3.2026289e+00
0.0959468      	3.2039503e+00
0.0959673      	3.2041022e+00
0.0959877      	3.2054233e+00
0.0960082      	3.2055755e+00
0.0960287      	3.2068963e+00
0.0960492      	3.2070487e+00
0.0960696      	3.2083691e+00
0.0960901      	3.2085217e+00
0.0961106      	3.2098419e+00
0.096131       	3.2099947e+00
0.0961515      	3.2113145e+00
0.0961719      	3.2114676e+00
0.0961924      	3.2127871e+00
0.0962129      	3.2129404e+00
0.0962333      	3.2142596e+00
0.0962538      	3.2144131e+00
0.0962742      	3.2157319e+00
0.0962946      	3.2158857e+00
0.0963151      	3.2172042e+00
0.0963355      	3.2173582e+00
0.096356       	3.2186764e+00
0.0963764      	3.2188306e+00
0.0963968      	3.2201485e+00
0.0964173      	3.2203029e+00
0.0964377      	3.2216205e+00
0.0964581      	3.2217751e+00
0.0964786      	3.2230923e+00
0.096499       	3.2232472e+00
0.0965194      	3.2245641e+00
0.0965398      	3.2247193e+00
0.0965603      	3.2260358e+00
0.0965807      	3.2261912e+00
0.0966011      	3.2275074e+00
0.0966215      	3.2276630e+00
0.0966419      	3.2289789e+00
0.0966623      	3.2291347e+00
0.0966827      	3.2304504e+00
0.0967031      	3.2306064e+00
0.0967235      	3.2319217e+00
0.0967439      	3.2320779e+00
0.0967643      	3.2333929e+00
0.0967847      	3.2335494e+00
0.0968051      	3.2348640e+00
0.0968255      	3.2350207e+00
0.0968459      	3.2363350e+00
0.0968663      	3.2364920e+00
0.0968867      	3.2378060e+00
0.0969071      	3.2379631e+00
0.0969274      	3.2392768e+00
0.0969478      	3.2394342e+00
0.0969682      	3.2407476e+00
0.0969886      	3.2409052e+00
0.097009       	3.2422182e+00
0.0970293      	3.2423772e+00
0.0970497      	3.2436914e+00
0.0970701      	3.2438506e+00
0.0970904      	3.2451645e+00
0.0971108      	3.2453239e+00
0.0971311      	3.2466374e+00
0.0971515      	3.2467971e+00
0.0971719      	3.2481103e+00
0.0971922      	3.2482702e+00
0.0972126      	3.2495831e+00
0.0972329      	3.2497432e+00
0.0972533      	3.2510558e+00
0.0972736      	3.2512162e+00
0.097294       	3.2525284e+00
0.0973143      	3.2526890e+00
0.0973346      	3.2540009e+00
0.097355       	3.2541617e+00
0.0973753      	3.2554734e+00
0.0973957      	3.2556344e+00
0.097416       	3.2569457e+00
0.0974363      	3.2571069e+00
0.0974566      	3.2584179e+00
0.097477       	3.2585793e+00
0.0974973      	3.2598900e+00
0.0975176      	3.2600517e+00
0.0975379      	3.2613620e+00
0.0975583      	3.2615239e+00
0.0975786      	3.2628340e+00
0.0975989      	3.2629961e+00
0.0976192      	3.2643058e+00
0.0976395      	3.2644681e+00
0.0976598      	3.2657775e+00
0.0976801      	3.2659401e+00
0.0977004      	3.2672492e+00
0.0977207      	3.2674120e+00
0.097741       	3.2687207e+00
0.0977613      	3.2688838e+00
0.0977816      	3.2701922e+00
0.0978019      	3.2703554e+00
0.0978222      	3.2716636e+00
0.0978425      	3.2718270e+00
0.0978628      	3.2731348e+00
0.0978831      	3.2732985e+00
0.0979033      	3.2746060e+00
0.0979236      	3.2747699e+00
0.0979439      	3.2760771e+00
0.0979642      	3.2762412e+00
0.0979844      	3.2775480e+00
