# Region type : patch outlet
# Faces        : 34923
# Area         : 6.0186191e-04
# Scale factor : 1.0000000e+00
# Time         	areaAverage(p)
0.0793201      	2.1594895e+00
0.0793425      	2.1594105e+00
0.0793649      	2.1608266e+00
0.0793873      	2.1607478e+00
0.0794097      	2.1621634e+00
0.0794321      	2.1620848e+00
0.0794544      	2.1634998e+00
0.0794768      	2.1634214e+00
0.0794992      	2.1648359e+00
0.0795216      	2.1647577e+00
0.0795439      	2.1661716e+00
0.0795663      	2.1660936e+00
0.0795886      	2.1675070e+00
0.079611       	2.1674292e+00
0.0796333      	2.1688421e+00
0.0796557      	2.1687644e+00
0.079678       	2.1701768e+00
0.0797003      	2.1700993e+00
0.0797227      	2.1715112e+00
0.079745       	2.1714339e+00
0.0797673      	2.1728452e+00
0.0797896      	2.1727682e+00
0.0798119      	2.1741789e+00
0.0798342      	2.1741021e+00
0.0798565      	2.1755123e+00
0.0798788      	2.1754356e+00
0.0799011      	2.1768453e+00
0.0799233      	2.1767688e+00
0.0799456      	2.1781780e+00
0.0799679      	2.1781017e+00
0.0799901      	2.1795104e+00
0.0800124      	2.1794343e+00
0.0800347      	2.1806538e+00
0.0800569      	2.1804280e+00
0.0800792      	2.1816471e+00
0.0801014      	2.1814216e+00
0.0801236      	2.1826403e+00
0.0801459      	2.1824150e+00
0.0801681      	2.1836334e+00
0.0801904      	2.1834084e+00
0.0802126      	2.1846263e+00
0.0802348      	2.1844016e+00
0.0802571      	2.1856192e+00
0.0802793      	2.1853947e+00
0.0803015      	2.1866119e+00
0.0803237      	2.1863877e+00
0.0803459      	2.1876045e+00
0.0803681      	2.1873807e+00
0.0803904      	2.1885970e+00
0.0804126      	2.1883735e+00
0.0804348      	2.1895895e+00
0.080457       	2.1893661e+00
0.0804792      	2.1905818e+00
0.0805014      	2.1903587e+00
0.0805236      	2.1915740e+00
0.0805458      	2.1913512e+00
0.080568       	2.1925661e+00
0.0805901      	2.1923436e+00
0.0806123      	2.1935581e+00
0.0806345      	2.1933359e+00
0.0806567      	2.1945500e+00
0.0806789      	2.1943281e+00
0.080701       	2.1955418e+00
0.0807232      	2.1953201e+00
0.0807454      	2.1965335e+00
0.0807675      	2.1963121e+00
0.0807897      	2.1975250e+00
0.0808119      	2.1973039e+00
0.080834       	2.1985165e+00
0.0808562      	2.1982957e+00
0.0808783      	2.1995079e+00
0.0809005      	2.1992873e+00
0.0809226      	2.2004991e+00
0.0809448      	2.2002789e+00
0.0809669      	2.2014903e+00
0.0809891      	2.2012703e+00
0.0810112      	2.2024813e+00
0.0810333      	2.2022602e+00
0.0810555      	2.2034694e+00
0.0810776      	2.2032485e+00
0.0810997      	2.2044574e+00
0.0811218      	2.2042368e+00
0.0811439      	2.2054453e+00
0.0811661      	2.2052249e+00
0.0811882      	2.2064330e+00
0.0812103      	2.2062129e+00
0.0812324      	2.2074207e+00
0.0812545      	2.2072008e+00
0.0812766      	2.2084082e+00
0.0812987      	2.2081886e+00
0.0813208      	2.2093956e+00
0.0813429      	2.2091763e+00
0.081365       	2.2103829e+00
0.0813871      	2.2101639e+00
0.0814092      	2.2113702e+00
0.0814313      	2.2111514e+00
0.0814534      	2.2123572e+00
0.0814754      	2.2121388e+00
0.0814975      	2.2133442e+00
0.0815196      	2.2131260e+00
0.0815417      	2.2143311e+00
0.0815637      	2.2141131e+00
0.0815858      	2.2153178e+00
0.0816079      	2.2151002e+00
0.0816299      	2.2163045e+00
0.081652       	2.2160871e+00
0.081674       	2.2172910e+00
0.0816961      	2.2170739e+00
0.0817182      	2.2182774e+00
0.0817402      	2.2180605e+00
0.0817623      	2.2192637e+00
0.0817843      	2.2190471e+00
0.0818063      	2.2202499e+00
0.0818284      	2.2200335e+00
0.0818504      	2.2212360e+00
0.0818724      	2.2210199e+00
0.0818945      	2.2222219e+00
0.0819165      	2.2220061e+00
0.0819385      	2.2232077e+00
0.0819606      	2.2229922e+00
0.0819826      	2.2241935e+00
0.0820046      	2.2239782e+00
0.0820266      	2.2251791e+00
0.0820486      	2.2249640e+00
0.0820706      	2.2261645e+00
0.0820926      	2.2259498e+00
0.0821146      	2.2271499e+00
0.0821366      	2.2269354e+00
0.0821586      	2.2281352e+00
0.0821806      	2.2279209e+00
0.0822026      	2.2291203e+00
0.0822246      	2.2289063e+00
0.0822466      	2.2301053e+00
0.0822686      	2.2298916e+00
0.0822906      	2.2310902e+00
0.0823126      	2.2308767e+00
0.0823346      	2.2320750e+00
0.0823565      	2.2318618e+00
0.0823785      	2.2330596e+00
0.0824005      	2.2328467e+00
0.0824224      	2.2340442e+00
0.0824444      	2.2338315e+00
0.0824664      	2.2350286e+00
0.0824883      	2.2348162e+00
0.0825103      	2.2360129e+00
0.0825323      	2.2358007e+00
0.0825542      	2.2369971e+00
0.0825762      	2.2367852e+00
0.0825981      	2.2379811e+00
0.08262        	2.2377695e+00
0.082642       	2.2389651e+00
0.0826639      	2.2387537e+00
0.0826859      	2.2399489e+00
0.0827078      	2.2397378e+00
0.0827297      	2.2409326e+00
0.0827517      	2.2407218e+00
0.0827736      	2.2419162e+00
0.0827955      	2.2417056e+00
0.0828174      	2.2428997e+00
0.0828394      	2.2426893e+00
0.0828613      	2.2438830e+00
0.0828832      	2.2436729e+00
0.0829051      	2.2448662e+00
0.082927       	2.2446564e+00
0.0829489      	2.2458493e+00
0.0829708      	2.2456398e+00
0.0829927      	2.2468323e+00
0.0830146      	2.2466230e+00
0.0830365      	2.2478152e+00
0.0830584      	2.2476062e+00
0.0830803      	2.2487979e+00
0.0831022      	2.2485892e+00
0.0831241      	2.2497806e+00
0.083146       	2.2495720e+00
0.0831679      	2.2507631e+00
0.0831897      	2.2505548e+00
0.0832116      	2.2517454e+00
0.0832335      	2.2515374e+00
0.0832554      	2.2527277e+00
0.0832772      	2.2525200e+00
0.0832991      	2.2537099e+00
0.0833209      	2.2535024e+00
0.0833428      	2.2546919e+00
0.0833647      	2.2544847e+00
0.0833865      	2.2556738e+00
0.0834084      	2.2554668e+00
0.0834302      	2.2566556e+00
0.0834521      	2.2564489e+00
0.0834739      	2.2576373e+00
0.0834958      	2.2574308e+00
0.0835176      	2.2586188e+00
0.0835394      	2.2584126e+00
0.0835613      	2.2596002e+00
0.0835831      	2.2593943e+00
0.0836049      	2.2605816e+00
0.0836268      	2.2603759e+00
0.0836486      	2.2615628e+00
0.0836704      	2.2613573e+00
0.0836922      	2.2625438e+00
0.0837141      	2.2623387e+00
0.0837359      	2.2635248e+00
0.0837577      	2.2633199e+00
0.0837795      	2.2645056e+00
0.0838013      	2.2643010e+00
0.0838231      	2.2654864e+00
0.0838449      	2.2652820e+00
0.0838667      	2.2664670e+00
0.0838885      	2.2662628e+00
0.0839103      	2.2674474e+00
0.0839321      	2.2672436e+00
0.0839539      	2.2684278e+00
0.0839757      	2.2682242e+00
0.0839975      	2.2694081e+00
0.0840192      	2.2692047e+00
0.084041       	2.2703907e+00
0.0840628      	2.2701879e+00
0.0840846      	2.2713735e+00
0.0841063      	2.2711710e+00
0.0841281      	2.2723562e+00
0.0841499      	2.2721540e+00
0.0841716      	2.2733388e+00
0.0841934      	2.2731368e+00
0.0842152      	2.2743213e+00
0.0842369      	2.2741195e+00
0.0842587      	2.2753036e+00
0.0842804      	2.2751021e+00
0.0843022      	2.2762859e+00
0.0843239      	2.2760846e+00
0.0843457      	2.2772680e+00
0.0843674      	2.2770670e+00
0.0843892      	2.2782500e+00
0.0844109      	2.2780493e+00
0.0844326      	2.2792319e+00
0.0844544      	2.2790314e+00
0.0844761      	2.2802136e+00
0.0844978      	2.2800134e+00
0.0845195      	2.2811953e+00
0.0845413      	2.2809953e+00
0.084563       	2.2821768e+00
0.0845847      	2.2819771e+00
0.0846064      	2.2831583e+00
0.0846281      	2.2829588e+00
0.0846498      	2.2841396e+00
0.0846715      	2.2839404e+00
0.0846932      	2.2851207e+00
0.0847149      	2.2849218e+00
0.0847366      	2.2861018e+00
0.0847583      	2.2859032e+00
0.08478        	2.2870828e+00
0.0848017      	2.2868844e+00
0.0848234      	2.2880636e+00
0.0848451      	2.2878655e+00
0.0848668      	2.2890444e+00
0.0848885      	2.2888465e+00
0.0849101      	2.2900250e+00
0.0849318      	2.2898273e+00
0.0849535      	2.2910055e+00
0.0849752      	2.2908081e+00
0.0849968      	2.2919859e+00
0.0850185      	2.2917887e+00
0.0850402      	2.2929638e+00
0.0850618      	2.2927665e+00
0.0850835      	2.2939411e+00
0.0851051      	2.2937441e+00
0.0851268      	2.2949184e+00
0.0851484      	2.2947216e+00
0.0851701      	2.2958956e+00
0.0851917      	2.2956990e+00
0.0852134      	2.2968726e+00
0.085235       	2.2966763e+00
0.0852567      	2.2978495e+00
0.0852783      	2.2976535e+00
0.0852999      	2.2988264e+00
0.0853216      	2.2986306e+00
0.0853432      	2.2998031e+00
0.0853648      	2.2996076e+00
0.0853864      	2.3007797e+00
0.0854081      	2.3005844e+00
0.0854297      	2.3017562e+00
0.0854513      	2.3015612e+00
0.0854729      	2.3027325e+00
0.0854945      	2.3025378e+00
0.0855161      	2.3037088e+00
0.0855378      	2.3035143e+00
0.0855594      	2.3046850e+00
0.085581       	2.3044908e+00
0.0856026      	2.3056610e+00
0.0856242      	2.3054671e+00
0.0856458      	2.3066370e+00
0.0856673      	2.3064433e+00
0.0856889      	2.3076128e+00
0.0857105      	2.3074194e+00
0.0857321      	2.3085886e+00
0.0857537      	2.3083954e+00
0.0857753      	2.3095642e+00
0.0857968      	2.3093713e+00
0.0858184      	2.3105397e+00
0.08584        	2.3103470e+00
0.0858616      	2.3115151e+00
0.0858831      	2.3113227e+00
0.0859047      	2.3124904e+00
0.0859263      	2.3122983e+00
0.0859478      	2.3134656e+00
0.0859694      	2.3132737e+00
0.0859909      	2.3144407e+00
0.0860125      	2.3142491e+00
0.086034       	2.3154157e+00
0.0860556      	2.3152243e+00
0.0860771      	2.3163906e+00
0.0860987      	2.3161995e+00
0.0861202      	2.3173654e+00
0.0861418      	2.3171745e+00
0.0861633      	2.3183401e+00
0.0861848      	2.3181495e+00
0.0862064      	2.3193147e+00
0.0862279      	2.3191243e+00
0.0862494      	2.3202891e+00
0.0862709      	2.3200990e+00
0.0862925      	2.3212635e+00
0.086314       	2.3210736e+00
0.0863355      	2.3222378e+00
0.086357       	2.3220482e+00
0.0863785      	2.3232119e+00
0.0864         	2.3230226e+00
0.0864215      	2.3241860e+00
0.086443       	2.3239969e+00
0.0864645      	2.3251599e+00
0.086486       	2.3249711e+00
0.0865075      	2.3261338e+00
0.086529       	2.3259452e+00
0.0865505      	2.3271076e+00
0.086572       	2.3269192e+00
0.0865935      	2.3280812e+00
0.086615       	2.3278932e+00
0.0866365      	2.3290548e+00
0.086658       	2.3288670e+00
0.0866794      	2.3300282e+00
0.0867009      	2.3298407e+00
0.0867224      	2.3310016e+00
0.0867438      	2.3308143e+00
0.0867653      	2.3319748e+00
0.0867868      	2.3317878e+00
0.0868082      	2.3329480e+00
0.0868297      	2.3327612e+00
0.0868512      	2.3339210e+00
0.0868726      	2.3337345e+00
0.0868941      	2.3348940e+00
0.0869155      	2.3347077e+00
0.086937       	2.3358668e+00
0.0869584      	2.3356808e+00
0.0869799      	2.3368396e+00
0.0870013      	2.3366538e+00
0.0870227      	2.3378122e+00
0.0870442      	2.3376268e+00
0.0870656      	2.3387848e+00
0.0870871      	2.3385996e+00
0.0871085      	2.3397572e+00
0.0871299      	2.3395723e+00
0.0871513      	2.3407296e+00
0.0871728      	2.3405449e+00
0.0871942      	2.3417019e+00
0.0872156      	2.3415174e+00
0.087237       	2.3426740e+00
0.0872584      	2.3424898e+00
0.0872798      	2.3436461e+00
0.0873012      	2.3434622e+00
0.0873226      	2.3446181e+00
0.087344       	2.3444344e+00
0.0873654      	2.3455900e+00
0.0873868      	2.3454065e+00
0.0874082      	2.3465617e+00
0.0874296      	2.3463786e+00
0.087451       	2.3475334e+00
0.0874724      	2.3473505e+00
0.0874938      	2.3485050e+00
0.0875152      	2.3483224e+00
0.0875366      	2.3494765e+00
0.087558       	2.3492941e+00
0.0875793      	2.3504479e+00
0.0876007      	2.3502658e+00
0.0876221      	2.3514192e+00
0.0876434      	2.3512373e+00
0.0876648      	2.3523904e+00
0.0876862      	2.3522088e+00
0.0877075      	2.3533615e+00
0.0877289      	2.3531802e+00
0.0877503      	2.3543325e+00
0.0877716      	2.3541514e+00
0.087793       	2.3553034e+00
0.0878143      	2.3551226e+00
0.0878357      	2.3562743e+00
0.087857       	2.3560937e+00
0.0878784      	2.3572450e+00
0.0878997      	2.3570647e+00
0.087921       	2.3582156e+00
0.0879424      	2.3580356e+00
0.0879637      	2.3591862e+00
0.087985       	2.3590064e+00
0.0880064      	2.3601566e+00
0.0880277      	2.3599779e+00
0.088049       	2.3611297e+00
0.0880703      	2.3609513e+00
0.0880917      	2.3621027e+00
0.088113       	2.3619246e+00
0.0881343      	2.3630756e+00
0.0881556      	2.3628978e+00
0.0881769      	2.3640485e+00
0.0881982      	2.3638709e+00
0.0882195      	2.3650212e+00
0.0882408      	2.3648439e+00
0.0882621      	2.3659938e+00
0.0882834      	2.3658168e+00
0.0883047      	2.3669664e+00
0.088326       	2.3667896e+00
0.0883473      	2.3679388e+00
0.0883686      	2.3677623e+00
0.0883899      	2.3689112e+00
0.0884112      	2.3687349e+00
0.0884325      	2.3698834e+00
0.0884537      	2.3697075e+00
0.088475       	2.3708556e+00
0.0884963      	2.3706799e+00
0.0885176      	2.3718277e+00
0.0885388      	2.3716523e+00
0.0885601      	2.3727997e+00
0.0885814      	2.3726245e+00
0.0886026      	2.3737716e+00
0.0886239      	2.3735967e+00
0.0886452      	2.3747434e+00
0.0886664      	2.3745688e+00
0.0886877      	2.3757151e+00
0.0887089      	2.3755407e+00
0.0887302      	2.3766867e+00
0.0887514      	2.3765126e+00
0.0887727      	2.3776582e+00
0.0887939      	2.3774844e+00
0.0888151      	2.3786297e+00
0.0888364      	2.3784561e+00
0.0888576      	2.3796010e+00
0.0888788      	2.3794278e+00
0.0889001      	2.3805723e+00
0.0889213      	2.3803993e+00
0.0889425      	2.3815434e+00
0.0889637      	2.3813707e+00
0.088985       	2.3825145e+00
0.0890062      	2.3823421e+00
0.0890274      	2.3834847e+00
0.0890486      	2.3833106e+00
0.0890698      	2.3844529e+00
0.089091       	2.3842790e+00
0.0891122      	2.3854210e+00
0.0891334      	2.3852474e+00
0.0891546      	2.3863889e+00
0.0891758      	2.3862156e+00
0.089197       	2.3873568e+00
0.0892182      	2.3871838e+00
0.0892394      	2.3883247e+00
0.0892606      	2.3881519e+00
0.0892818      	2.3892924e+00
0.089303       	2.3891199e+00
0.0893242      	2.3902600e+00
0.0893454      	2.3900878e+00
0.0893665      	2.3912276e+00
0.0893877      	2.3910556e+00
0.0894089      	2.3921950e+00
0.0894301      	2.3920233e+00
0.0894512      	2.3931624e+00
0.0894724      	2.3929910e+00
0.0894936      	2.3941297e+00
0.0895147      	2.3939585e+00
0.0895359      	2.3950969e+00
0.089557       	2.3949260e+00
0.0895782      	2.3960640e+00
0.0895994      	2.3958934e+00
0.0896205      	2.3970310e+00
0.0896417      	2.3968607e+00
0.0896628      	2.3979980e+00
0.0896839      	2.3978279e+00
0.0897051      	2.3989648e+00
0.0897262      	2.3987950e+00
0.0897474      	2.3999316e+00
0.0897685      	2.3997621e+00
0.0897896      	2.4008983e+00
0.0898108      	2.4007290e+00
0.0898319      	2.4018649e+00
0.089853       	2.4016959e+00
0.0898741      	2.4028314e+00
0.0898953      	2.4026627e+00
0.0899164      	2.4037979e+00
0.0899375      	2.4036294e+00
0.0899586      	2.4047642e+00
0.0899797      	2.4045960e+00
0.0900008      	2.4057305e+00
0.0900219      	2.4055626e+00
0.090043       	2.4066967e+00
0.0900641      	2.4065290e+00
0.0900852      	2.4076628e+00
0.0901063      	2.4074954e+00
0.0901274      	2.4086288e+00
0.0901485      	2.4084617e+00
0.0901696      	2.4095947e+00
0.0901907      	2.4094279e+00
0.0902118      	2.4105606e+00
0.0902329      	2.4103941e+00
0.090254       	2.4115264e+00
0.090275       	2.4113601e+00
0.0902961      	2.4124922e+00
0.0903172      	2.4123262e+00
0.0903383      	2.4134578e+00
0.0903593      	2.4132921e+00
0.0903804      	2.4144235e+00
0.0904012      	2.4142494e+00
0.0904196      	2.4153138e+00
0.0904359      	2.4150384e+00
0.0904501      	2.4160058e+00
0.0904624      	2.4156395e+00
0.0904729      	2.4165222e+00
0.0904818      	2.4160795e+00
0.0904893      	2.4168935e+00
0.0904956      	2.4163912e+00
0.0905008      	2.4171529e+00
0.090505       	2.4166066e+00
0.0905086      	2.4173306e+00
0.0905115      	2.4167532e+00
0.0905138      	2.4174509e+00
0.0905157      	2.4168523e+00
0.0905173      	2.4175322e+00
0.0905186      	2.4169199e+00
0.0905196      	2.4175882e+00
0.0905204      	2.4169674e+00
0.0905211      	2.4176288e+00
0.0905216      	2.4170036e+00
0.090522       	2.4176616e+00
0.0905224      	2.4170352e+00
0.0905227      	2.4176929e+00
0.0905229      	2.4170683e+00
0.0905231      	2.4177287e+00
0.0905232      	2.4171091e+00
0.0905233      	2.4177760e+00
0.0905234      	2.4171659e+00
0.0905235      	2.4178443e+00
0.0905236      	2.4172495e+00
0.0905236      	2.4179467e+00
0.0905237      	2.4173764e+00
0.0905237      	2.4181036e+00
0.0905237      	2.4175713e+00
0.0905237      	2.4183454e+00
0.0905238      	2.4178724e+00
0.0905238      	2.4187196e+00
0.0905238      	2.4183384e+00
0.0905238      	2.4192993e+00
0.0905238      	2.4190605e+00
0.0905238      	2.4201982e+00
0.0905238      	2.4201803e+00
0.0905238      	2.4215924e+00
0.0905238      	2.4219169e+00
0.0905238      	2.4237547e+00
0.0905238      	2.4246102e+00
0.0905238      	2.4271088e+00
0.0905238      	2.4287879e+00
0.0905238      	2.4323115e+00
0.0905238      	2.4352680e+00
0.0905238      	2.4403818e+00
0.0905238      	2.4453197e+00
0.0905238      	2.4529001e+00
0.0905238      	2.4609112e+00
0.0905238      	2.4723180e+00
0.0905238      	2.4850968e+00
0.0905238      	2.5024396e+00
0.0905238      	2.5226133e+00
0.0905238      	2.5491623e+00
0.0905238      	2.5808081e+00
0.0905238      	2.6216369e+00
0.0905238      	2.6710798e+00
0.0905238      	2.7340571e+00
0.0905238      	2.8111101e+00
0.0905238      	2.9084388e+00
0.0905238      	3.0283277e+00
0.0905238      	3.1789314e+00
0.0905238      	3.3652820e+00
0.0905238      	3.5984979e+00
0.0905238      	3.8879702e+00
0.0905238      	4.2493239e+00
0.0905238      	4.6987617e+00
0.0905238      	5.2588767e+00
0.0905238      	5.9564526e+00
0.0905238      	6.8248810e+00
0.0905238      	7.9073672e+00
0.0905238      	9.2540456e+00
0.0905238      	1.0933601e+01
0.0905238      	1.3022134e+01
0.0905238      	1.5627857e+01
0.0905238      	1.8867142e+01
0.0905238      	2.2909527e+01
0.0905238      	2.7933843e+01
0.0905238      	3.4204761e+01
0.0905238      	4.1997991e+01
0.0905238      	5.1725783e+01
0.0905238      	6.3814115e+01
0.0905238      	7.8904167e+01
0.0905238      	9.7655002e+01
0.0905238      	1.2106293e+02
0.0905238      	1.5014855e+02
0.0905238      	1.8645906e+02
0.0905238      	2.3157585e+02
0.0905238      	2.8790070e+02
0.0905238      	3.5788483e+02
0.0905238      	4.4525567e+02
0.0905238      	5.5381369e+02
0.0905238      	6.8934269e+02
0.0905238      	8.5773599e+02
0.0905238      	1.0679673e+03
0.0905238      	1.3291763e+03
0.0905238      	1.6552850e+03
0.0905238      	2.0604685e+03
0.0905238      	2.5663246e+03
0.0905238      	3.1948394e+03
0.0905238      	3.9795176e+03
0.0905238      	4.9544609e+03
0.0905238      	6.1716444e+03
0.0905238      	7.6839630e+03
0.0905238      	9.5720433e+03
0.0905238      	1.1917931e+04
0.0905238      	1.4846698e+04
0.0905238      	1.8485608e+04
0.0905238      	2.3028675e+04
0.0905238      	2.8673304e+04
0.0905238      	3.5720453e+04
0.0905238      	4.4476326e+04
0.0905238      	5.5407775e+04
0.0905238      	6.8989770e+04
0.0905238      	8.5946495e+04
0.0905238      	1.0701471e+05
0.0905238      	1.3331777e+05
0.0905238      	1.6599850e+05
0.0905238      	2.0679947e+05
0.0905238      	2.5749339e+05
0.0905238      	3.2078334e+05
0.0905238      	3.9941909e+05
0.0905238      	4.9759366e+05
0.0905238      	6.1957241e+05
0.0905238      	7.7185955e+05
0.0905238      	9.6107139e+05
0.0905238      	1.1972973e+06
0.0905238      	1.4908002e+06
0.0905238      	1.8572308e+06
0.0905238      	2.3125087e+06
0.0905238      	2.8809111e+06
0.0905238      	3.5871323e+06
0.0905238      	4.4688309e+06
0.0905238      	5.5643120e+06
0.0905238      	6.9319916e+06
0.0905238      	8.6312876e+06
0.0905238      	1.0752815e+07
0.0905238      	1.3388741e+07
0.0905238      	1.6679626e+07
0.0905238      	2.0768440e+07
0.0905238      	2.5873220e+07
0.0905238      	3.2215735e+07
0.0905238      	4.0134204e+07
0.0905238      	4.9972632e+07
0.0905238      	6.2255659e+07
0.0905238      	7.7516900e+07
0.0905238      	9.6570175e+07
0.0905238      	1.2024321e+08
0.0905238      	1.4979841e+08
0.0905238      	1.8651972e+08
0.0905238      	2.3236536e+08
0.0905238      	2.8932698e+08
0.0905238      	3.6044216e+08
0.0905238      	4.4880028e+08
0.0905238      	5.5911323e+08
0.0905238      	6.9617319e+08
0.0905238      	8.6728926e+08
0.0905238      	1.0798948e+09
0.0905238      	1.3453280e+09
0.0905238      	1.6751189e+09
0.0905238      	2.0868555e+09
0.0905238      	2.5984226e+09
0.0905238      	3.2371037e+09
0.0905238      	4.0306390e+09
0.0905238      	5.0213547e+09
0.0905238      	6.2522734e+09
0.0905238      	7.7890638e+09
0.0905238      	9.6984403e+09
0.0905238      	1.2082305e+10
0.0905238      	1.5044079e+10
0.0905238      	1.8741942e+10
0.0905238      	2.3336133e+10
0.0905238      	2.9072337e+10
0.0905238      	3.6198620e+10
0.0905238      	4.5096740e+10
0.0905238      	5.6150714e+10
0.0905238      	6.9953622e+10
0.0905238      	8.7100102e+10
0.0905238      	1.0851135e+11
0.0905238      	1.3510833e+11
0.0905238      	1.6832169e+11
0.0905238      	2.0957798e+11
0.0905238      	2.6109883e+11
0.0905238      	3.2509420e+11
0.0905238      	4.0501365e+11
0.0905238      	5.0428139e+11
0.0905238      	6.2825251e+11
0.0905238      	7.8223425e+11
0.0905238      	9.7453773e+11
0.0905238      	1.2133911e+12
0.0905238      	1.5116909e+12
0.0905238      	1.8821961e+12
0.0905238      	2.3449160e+12
0.0905238      	2.9196378e+12
0.0905238      	3.6374040e+12
0.0905238      	4.5289040e+12
0.0905238      	5.6422947e+12
0.0905238      	7.0251770e+12
0.0905238      	8.7522553e+12
0.0905238      	1.0897363e+13
0.0905238      	1.3576386e+13
0.0905238      	1.6903849e+13
0.0905238      	2.1059516e+13
0.0905238      	2.6221032e+13
0.0905238      	3.2667250e+13
0.0905238      	4.0673727e+13
0.0905238      	5.0673017e+13
0.0905238      	6.3092560e+13
0.0905238      	7.8603332e+13
0.0905238      	9.7868365e+13
0.0905238      	1.2192848e+14
0.0905238      	1.5181215e+14
0.0905238      	1.8913388e+14
0.0905238      	2.3548904e+14
0.0905238      	2.9338204e+14
0.0905238      	3.6528756e+14
0.0905238      	4.5509043e+14
0.0905238      	5.6662936e+14
0.0905238      	7.0593041e+14
0.0905238      	8.7894816e+14
0.0905238      	1.0950302e+15
