# Region type : patch inlet
# Faces        : 43858
# Area         : 7.2615141e-04
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0422695      	-1.3511698e-04
0.042312       	-1.3534581e-04
0.0423544      	-1.3557445e-04
0.0423967      	-1.3580289e-04
0.0424389      	-1.3603112e-04
0.0424811      	-1.3625916e-04
0.0425232      	-1.3648700e-04
0.0425653      	-1.3671464e-04
0.0426073      	-1.3694209e-04
0.0426492      	-1.3716934e-04
0.042691       	-1.3739640e-04
0.0427328      	-1.3762326e-04
0.0427745      	-1.3784993e-04
0.0428161      	-1.3807640e-04
0.0428576      	-1.3830268e-04
0.0428991      	-1.3852878e-04
0.0429405      	-1.3875468e-04
0.0429819      	-1.3898038e-04
0.0430232      	-1.3920610e-04
0.0430644      	-1.3943179e-04
0.0431056      	-1.3965729e-04
0.0431467      	-1.3988259e-04
0.0431877      	-1.4010771e-04
0.0432286      	-1.4033265e-04
0.0432695      	-1.4055739e-04
0.0433104      	-1.4078195e-04
0.0433511      	-1.4100633e-04
0.0433918      	-1.4123052e-04
0.0434324      	-1.4145453e-04
0.043473       	-1.4167835e-04
0.0435135      	-1.4190199e-04
0.0435539      	-1.4212545e-04
0.0435943      	-1.4234872e-04
0.0436346      	-1.4257182e-04
0.0436749      	-1.4279473e-04
0.0437151      	-1.4301747e-04
0.0437552      	-1.4324002e-04
0.0437952      	-1.4346240e-04
0.0438352      	-1.4368460e-04
0.0438752      	-1.4390662e-04
0.0439151      	-1.4412846e-04
0.0439549      	-1.4435013e-04
0.0439946      	-1.4457162e-04
0.0440343      	-1.4479294e-04
0.0440739      	-1.4501408e-04
0.0441135      	-1.4523505e-04
0.044153       	-1.4545584e-04
0.0441925      	-1.4567646e-04
0.0442319      	-1.4589691e-04
0.0442712      	-1.4611718e-04
0.0443105      	-1.4633729e-04
0.0443497      	-1.4655722e-04
0.0443888      	-1.4677698e-04
0.0444279      	-1.4699657e-04
0.044467       	-1.4721600e-04
0.0445059      	-1.4743525e-04
0.0445449      	-1.4765434e-04
0.0445837      	-1.4787326e-04
0.0446225      	-1.4809201e-04
0.0446613      	-1.4831059e-04
0.0447         	-1.4852901e-04
0.0447386      	-1.4874726e-04
0.0447772      	-1.4896534e-04
0.0448157      	-1.4918326e-04
0.0448542      	-1.4940102e-04
0.0448926      	-1.4961861e-04
0.0449309      	-1.4983604e-04
0.0449692      	-1.5005331e-04
