# Region type : patch Lc1_sub2
# Faces        : 94
# Area         : 1.9053909e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0379559      	1.3391801e-07
0.0380067      	1.3417382e-07
0.0380574      	1.3443019e-07
0.038108       	1.3468550e-07
0.0381585      	1.3494093e-07
0.0382089      	1.3519532e-07
0.0382592      	1.3544982e-07
0.0383093      	1.3570329e-07
0.0383594      	1.3595687e-07
0.0384093      	1.3620942e-07
0.0384591      	1.3646209e-07
0.0385089      	1.3671374e-07
0.0385585      	1.3696550e-07
0.038608       	1.3721625e-07
0.0386574      	1.3746712e-07
0.0387067      	1.3771698e-07
0.0387559      	1.3796697e-07
0.038805       	1.3821594e-07
0.038854       	1.3846505e-07
0.0389029      	1.3871315e-07
0.0389517      	1.3896138e-07
0.0390004      	1.3920861e-07
0.039049       	1.3945548e-07
0.0390975      	1.3970136e-07
0.0391459      	1.3994737e-07
0.0391941      	1.4019240e-07
0.0392423      	1.4043756e-07
0.0392904      	1.4068174e-07
0.0393384      	1.4092606e-07
0.0393863      	1.4116940e-07
0.0394341      	1.4141288e-07
0.0394819      	1.4165538e-07
0.0395295      	1.4189802e-07
0.039577       	1.4213970e-07
0.0396244      	1.4238151e-07
0.0396717      	1.4262236e-07
0.039719       	1.4286335e-07
0.0397661      	1.4310339e-07
0.0398132      	1.4334356e-07
0.0398601      	1.4358279e-07
0.039907       	1.4382215e-07
0.0399538      	1.4406058e-07
0.0400005      	1.4429918e-07
0.0400471      	1.4454026e-07
0.0400936      	1.4478146e-07
0.04014        	1.4502172e-07
0.0401863      	1.4526211e-07
0.0402326      	1.4550155e-07
0.0402787      	1.4574114e-07
0.0403248      	1.4597980e-07
0.0403707      	1.4621860e-07
0.0404166      	1.4645647e-07
0.0404624      	1.4669448e-07
0.0405081      	1.4693157e-07
0.0405537      	1.4716881e-07
0.0405993      	1.4740514e-07
0.0406447      	1.4764161e-07
0.0406901      	1.4787718e-07
0.0407354      	1.4811289e-07
